esco_uri,spe_ocupacion,similarity_score
http://data.europa.eu/esco/occupation/2cec9e4a-5a37-4cb1-a8b7-2e8d94766417,Operadores de Máquinas para la Producción de Pulpa,0.5455644249200635
http://data.europa.eu/esco/occupation/2cec9e4a-5a37-4cb1-a8b7-2e8d94766417,"Contratistas y Supervisores de Ajustadores de Máquinas y Herramientas, y de Ocupaciones Relacionadas",0.5411425102433755
http://data.europa.eu/esco/occupation/2cf2b905-3308-4b5d-8e8d-633fc7a3f3ce,Supervisores de Fabricación de Productos de Plástico y Caucho,0.39019443421222305
http://data.europa.eu/esco/occupation/2cf2b905-3308-4b5d-8e8d-633fc7a3f3ce,"Supervisores y coordinadores de procesos de negocio, Empleados de información y servicio al cliente",0.3822788104971141
http://data.europa.eu/esco/occupation/2cf2b905-3308-4b5d-8e8d-633fc7a3f3ce,Directores y gerentes generales de servicios y procesos de negocio.,0.3569875522854107
http://data.europa.eu/esco/occupation/2d32bea0-dccd-4dc5-9ea9-c51c653a46ef,"Evaluadores, Ajustadores, Analistas y Liquidadores de Seguros",0.46509924411648224
http://data.europa.eu/esco/occupation/2d32bea0-dccd-4dc5-9ea9-c51c653a46ef,"Gerentes de Seguros, Bienes Raíces y Corretaje Financiero",0.4568021199497167
http://data.europa.eu/esco/occupation/2d32bea0-dccd-4dc5-9ea9-c51c653a46ef,Auxiliares de Cartera y Cobranzas,0.4386051707760009
http://data.europa.eu/esco/occupation/2d3d7188-47ab-49b9-9045-e452d9db06f1,"Directores y Gerentes Generales de Comercio, Medios de Comunicación y Otros Servicios",0.4980659789676539
http://data.europa.eu/esco/occupation/2d3d7188-47ab-49b9-9045-e452d9db06f1,Supervisores de Ventas,0.4898931760914244
http://data.europa.eu/esco/occupation/2d3d7188-47ab-49b9-9045-e452d9db06f1,"Gerentes de Ventas, Mercadeo y Publicidad",0.47305848505194564
http://data.europa.eu/esco/occupation/2d5a50c6-0bf4-45c3-805c-44d1bf1e3d12,Empleados de Recepción Hotelera,0.44812702596556886
http://data.europa.eu/esco/occupation/2d5a50c6-0bf4-45c3-805c-44d1bf1e3d12,"Supervisores y coordinadores de procesos de negocio, Empleados de información y servicio al cliente",0.4123523389435119
http://data.europa.eu/esco/occupation/2d5a50c6-0bf4-45c3-805c-44d1bf1e3d12,Auxiliares de servicios hoteleros,0.4003055905342669
http://data.europa.eu/esco/occupation/2d6a1cc1-cd13-42c5-a2b1-f0183bd0d253,Vendedores de Ventas Técnicas,0.5474533391926618
http://data.europa.eu/esco/occupation/2d6a1cc1-cd13-42c5-a2b1-f0183bd0d253,Operadores de Maquinaria Agrícola,0.49990524744321235
http://data.europa.eu/esco/occupation/2d6a1cc1-cd13-42c5-a2b1-f0183bd0d253,Vendedores de Ventas no Técnicas,0.4875011142568251
http://data.europa.eu/esco/occupation/2d6d4cb2-5d46-4d1f-939b-7f55c02c64cb,Artesanos Trabajos en Metal,0.4711930416609419
http://data.europa.eu/esco/occupation/2d6d4cb2-5d46-4d1f-939b-7f55c02c64cb,Trabajadores de Fundición,0.45943860135582415
http://data.europa.eu/esco/occupation/2d6d4cb2-5d46-4d1f-939b-7f55c02c64cb,"Chapistas, Caldereros y Paileros",0.44368668268379013
http://data.europa.eu/esco/occupation/2d92f7f5-d2b1-4223-92c4-23c33f8604fc,Gerentes de Restaurantes y Servicios de Alimentos,0.4698769301665092
http://data.europa.eu/esco/occupation/2d92f7f5-d2b1-4223-92c4-23c33f8604fc,Obreros y Ayudantes en la Elaboración de Alimentos y Bebidas,0.4348182923919061
http://data.europa.eu/esco/occupation/2d92f7f5-d2b1-4223-92c4-23c33f8604fc,"Sastres, Modistos, Peleteros y Sombrereros",0.41705125226019063
http://data.europa.eu/esco/occupation/2dc86f3d-a90e-4e7a-8a94-0bd728f22d7b,Ornamentistas y Forjadores,0.3949236093671882
http://data.europa.eu/esco/occupation/2dc86f3d-a90e-4e7a-8a94-0bd728f22d7b,"Operadores de Fabricación, Moldeo y Acabado del Vidrio",0.3937713639301931
http://data.europa.eu/esco/occupation/2dc86f3d-a90e-4e7a-8a94-0bd728f22d7b,Contratistas y Supervisores de Carpintería,0.3804064722123143
http://data.europa.eu/esco/occupation/2dcb5dad-1902-4051-9023-d725485479a7,Practicantes de Medicina Alternativa,0.3673048922798877
http://data.europa.eu/esco/occupation/2dcb5dad-1902-4051-9023-d725485479a7,Fisioterapeutas,0.34342320811914656
http://data.europa.eu/esco/occupation/2dcb5dad-1902-4051-9023-d725485479a7,Higienistas Dentales,0.33474969035557184
http://data.europa.eu/esco/occupation/2dcd3361-4c9b-4feb-a561-62257d6b31dd,Ensambladores e Inspectores de Aparatos y Equipo Eléctrico,0.46242160588728026
http://data.europa.eu/esco/occupation/2dcd3361-4c9b-4feb-a561-62257d6b31dd,Ensambladores de productos Electrónicos,0.45192288342870146
http://data.europa.eu/esco/occupation/2dcd3361-4c9b-4feb-a561-62257d6b31dd,Supervisores de Fabricación de Productos Electrónicos,0.4429749831892835
http://data.europa.eu/esco/occupation/2ddde737-28f3-444d-b1f8-ef12cc2df3c7,Supervisores de Empleados de Apoyo Administrativo,0.4632460866565217
http://data.europa.eu/esco/occupation/2ddde737-28f3-444d-b1f8-ef12cc2df3c7,Auxiliares del Cuidado de Niños,0.4058300082545526
http://data.europa.eu/esco/occupation/2ddde737-28f3-444d-b1f8-ef12cc2df3c7,Auxiliares Administrativos,0.4026881639283668
http://data.europa.eu/esco/occupation/2de007c6-3223-4cd1-9561-e8a2e16e049d,Trabajadores del Cuidado de Animales,0.49924318375317267
http://data.europa.eu/esco/occupation/2de007c6-3223-4cd1-9561-e8a2e16e049d,Operarios de Planta de Beneficio Animal,0.4942751889079985
http://data.europa.eu/esco/occupation/2de007c6-3223-4cd1-9561-e8a2e16e049d,"Inspectores de Productos Agrícola, Pecuarios y de Pesca",0.49318001692051544
http://data.europa.eu/esco/occupation/2e46a2a3-4d33-469e-8d50-588cc17e6bed,Operarios de Planta de Procesamiento y Empaque de Pescado y Mariscos,0.4226050742646415
http://data.europa.eu/esco/occupation/2e46a2a3-4d33-469e-8d50-588cc17e6bed,Marineros de Cubierta,0.4150071303306026
http://data.europa.eu/esco/occupation/2e46a2a3-4d33-469e-8d50-588cc17e6bed,Capitanes y Oficiales de Cubierta,0.4052875969765443
http://data.europa.eu/esco/occupation/2e4b41dd-b63d-403d-a0ad-dd323cd3ddac,Operarios de Planta de Procesamiento y Empaque de Pescado y Mariscos,0.5290618567415514
http://data.europa.eu/esco/occupation/2e4b41dd-b63d-403d-a0ad-dd323cd3ddac,Operarios de Riego Agrícola,0.527873361566354
http://data.europa.eu/esco/occupation/2e4b41dd-b63d-403d-a0ad-dd323cd3ddac,Operarios de Planta de Beneficio Animal,0.5116056391735293
http://data.europa.eu/esco/occupation/2e85b540-4a92-47f3-bc8c-0699c51692d1,Supervisores de Fabricación de Productos Eléctricos,0.5413144913757175
http://data.europa.eu/esco/occupation/2e85b540-4a92-47f3-bc8c-0699c51692d1,Supervisores de Empleados de Correo y Mensajería,0.5206475395063
http://data.europa.eu/esco/occupation/2e85b540-4a92-47f3-bc8c-0699c51692d1,Gerentes de Operación de Instalaciones Físicas,0.5098898698350325
http://data.europa.eu/esco/occupation/2e8820ba-5b2d-4572-92a1-942dbd02a6d6,Técnicos en Ciencias Biológicas,0.4464726248567841
http://data.europa.eu/esco/occupation/2e8820ba-5b2d-4572-92a1-942dbd02a6d6,Técnicos de Laboratorio Médico y Patología,0.4417306244339053
http://data.europa.eu/esco/occupation/2e8820ba-5b2d-4572-92a1-942dbd02a6d6,Auxiliares de Laboratorio Clínico,0.4134642214254102
http://data.europa.eu/esco/occupation/2e9c9404-0d86-453c-9001-3a0cd1d1323b,Panaderos y Pasteleros,0.5652331726199934
http://data.europa.eu/esco/occupation/2e9c9404-0d86-453c-9001-3a0cd1d1323b,Vendedores de Mostrador,0.49811450369577126
http://data.europa.eu/esco/occupation/2e9c9404-0d86-453c-9001-3a0cd1d1323b,Obreros y Ayudantes en la Elaboración de Alimentos y Bebidas,0.47941353884844246
http://data.europa.eu/esco/occupation/2ea3070e-3d0b-4de6-b5bd-fe4a04649b04,Contratistas y Supervisores de Moldeo de Forja y Montaje de Estructuras Metálicas,0.5120979842634072
http://data.europa.eu/esco/occupation/2ea3070e-3d0b-4de6-b5bd-fe4a04649b04,Montadores de Estructuras Metálicas,0.505181638726311
http://data.europa.eu/esco/occupation/2ea3070e-3d0b-4de6-b5bd-fe4a04649b04,Supervisores de Operación de Transporte Ferroviario,0.4696996310651898
http://data.europa.eu/esco/occupation/2eac08c2-a81a-46fc-8d75-eb0e0f3e0f6d,Supervisores de Ventas,0.5107336972239213
http://data.europa.eu/esco/occupation/2eac08c2-a81a-46fc-8d75-eb0e0f3e0f6d,"Gerentes de Ventas, Mercadeo y Publicidad",0.4711377200015431
http://data.europa.eu/esco/occupation/2eac08c2-a81a-46fc-8d75-eb0e0f3e0f6d,Directores y gerentes generales de servicios y procesos de negocio.,0.43893947915491044
http://data.europa.eu/esco/occupation/2ecbed9c-0143-4cc9-b047-d1746aeec206,"Operadores de Moldeo de Arcilla, Piedra y Concreto",0.5158163321541785
http://data.europa.eu/esco/occupation/2ecbed9c-0143-4cc9-b047-d1746aeec206,Operarios torres de perforación de hidrocarburos,0.4534626646271713
http://data.europa.eu/esco/occupation/2ecbed9c-0143-4cc9-b047-d1746aeec206,Perforadores y Operarios de Voladura para Minería de Superficie de Canteras y Construcción,0.44296372342519585
http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c,Desarrolladores de Aplicaciones Informáticas y Digitales,0.6128847623160002
http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c,Analistas de Sistemas Informáticos,0.4169703773981963
http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c,Operadores de Máquinas Herramientas,0.40916054499392884
http://data.europa.eu/esco/occupation/2edd910a-e53e-44ee-b8c2-09e9f9d0395b,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.6413321529571003
http://data.europa.eu/esco/occupation/2edd910a-e53e-44ee-b8c2-09e9f9d0395b,Operadores de Máquinas para la Preparación de Fibras Textiles,0.5711675015026844
http://data.europa.eu/esco/occupation/2edd910a-e53e-44ee-b8c2-09e9f9d0395b,Operadores de Máquinas Herramientas,0.545379279968123
http://data.europa.eu/esco/occupation/2ee57107-08c6-4963-bdde-f2ee514e06d5,Operarios de Planta de Procesamiento y Empaque de Pescado y Mariscos,0.4658735280275631
http://data.europa.eu/esco/occupation/2ee57107-08c6-4963-bdde-f2ee514e06d5,"Inspectores de Productos Agrícola, Pecuarios y de Pesca",0.4637825694602342
http://data.europa.eu/esco/occupation/2ee57107-08c6-4963-bdde-f2ee514e06d5,"Gerentes de Producción Agrícola, Pecuaria, Acuícola y Pesquero",0.42415731242354826
http://data.europa.eu/esco/occupation/2ef000b1-8058-4e5a-9646-c5d4e7dbfdae,"Auxiliares técnicos de instalación, mantenimiento y reparación de sistemas de Telecomunicaciones",0.6599952020771815
http://data.europa.eu/esco/occupation/2ef000b1-8058-4e5a-9646-c5d4e7dbfdae,Técnicos instaladores de Redes y Líneas de Telecomunicaciones,0.5950129551601563
http://data.europa.eu/esco/occupation/2ef000b1-8058-4e5a-9646-c5d4e7dbfdae,Técnicos en Telecomunicaciones,0.5385143938207276
http://data.europa.eu/esco/occupation/2f1380b4-b76b-489c-a3a8-cd05ed6ad392,Bibliotecólogos,0.45746763540019353
http://data.europa.eu/esco/occupation/2f1380b4-b76b-489c-a3a8-cd05ed6ad392,Auxiliares de Biblioteca,0.4284908307591747
http://data.europa.eu/esco/occupation/2f1380b4-b76b-489c-a3a8-cd05ed6ad392,Reparadores de Aparatos Electrodomésticos,0.40692750582835685
http://data.europa.eu/esco/occupation/2f26a52b-cf45-4282-9138-478252161f00,Operadores de Control de Procesos y Máquinas para la Elaboración de Alimentos y Bebidas,0.55093603410161
http://data.europa.eu/esco/occupation/2f26a52b-cf45-4282-9138-478252161f00,Ingenieros Industriales y de Fabricación,0.5341886825743143
http://data.europa.eu/esco/occupation/2f26a52b-cf45-4282-9138-478252161f00,"Inspectores de Control de Calidad, Procesamiento de Alimentos y Bebidas",0.5224961597734121
http://data.europa.eu/esco/occupation/2f372afe-d513-4357-abe1-e5e0b5cf9ae5,Directores e Investigadores Musicales,0.44132265341954685
http://data.europa.eu/esco/occupation/2f372afe-d513-4357-abe1-e5e0b5cf9ae5,"Productores, Directores Artísticos, Coreógrafos y Ocupaciones Relacionadas",0.4103456788205931
http://data.europa.eu/esco/occupation/2f372afe-d513-4357-abe1-e5e0b5cf9ae5,Supervisores de Fabricación de Productos Eléctricos,0.38919591348560967
http://data.europa.eu/esco/occupation/2f5de1ab-eddf-4715-8193-e994912c22ea,"Supervisores de Almacenamiento, Inventario y  Distribución",0.5659459283861107
http://data.europa.eu/esco/occupation/2f5de1ab-eddf-4715-8193-e994912c22ea,Jefe de Laboratorio de Alimentos,0.5017726144401824
http://data.europa.eu/esco/occupation/2f5de1ab-eddf-4715-8193-e994912c22ea,Gerentes de Logística,0.4643650006819325
http://data.europa.eu/esco/occupation/2f5e38a0-6578-4665-bdbd-e2ab505be140,Bartender,0.5142757901863492
http://data.europa.eu/esco/occupation/2f5e38a0-6578-4665-bdbd-e2ab505be140,Ayudantes de establecimientos de alimentos y bebidas,0.4107990457591795
http://data.europa.eu/esco/occupation/2f5e38a0-6578-4665-bdbd-e2ab505be140,Baristas,0.3825219643923059
http://data.europa.eu/esco/occupation/2f7f5c84-b9b3-41ea-aa5f-5997d0873141,Operadores de Juegos Mecánicos y de Salón,0.4071520225071635
http://data.europa.eu/esco/occupation/2f7f5c84-b9b3-41ea-aa5f-5997d0873141,Curadores y Supervisores Musicales,0.37740746307568473
http://data.europa.eu/esco/occupation/2f7f5c84-b9b3-41ea-aa5f-5997d0873141,Operadores de Máquinas para Coser y Bordar,0.35193939799452456
http://data.europa.eu/esco/occupation/2f8acdc5-76f5-498b-9818-df075e324eaa,"Directores y Gerentes Generales de Servicios Financieros, de Telecomunicaciones y Otros Servicios a las Empresas",0.44875215536441954
http://data.europa.eu/esco/occupation/2f8acdc5-76f5-498b-9818-df075e324eaa,"Directores y Gerentes Generales de Comercio, Medios de Comunicación y Otros Servicios",0.4350637711565323
http://data.europa.eu/esco/occupation/2f8acdc5-76f5-498b-9818-df075e324eaa,Controladores de Tráfico Aéreo,0.4302712482540454
http://data.europa.eu/esco/occupation/2fa8c1fc-e722-4985-9822-f5d8174248cf,"Operadores de Moldeo de Arcilla, Piedra y Concreto",0.5028620960098622
http://data.europa.eu/esco/occupation/2fa8c1fc-e722-4985-9822-f5d8174248cf,Operadores de Máquinas para la Preparación de Fibras Textiles,0.4529957583241735
http://data.europa.eu/esco/occupation/2fa8c1fc-e722-4985-9822-f5d8174248cf,Operadores de Máquinas para la Producción de Pulpa,0.4517719469276038
http://data.europa.eu/esco/occupation/2fb96c6c-8d0b-4ef0-b1ee-3e493305e4eb,Arquitectos,0.4245982674349159
http://data.europa.eu/esco/occupation/2fb96c6c-8d0b-4ef0-b1ee-3e493305e4eb,Técnicos en Construcción y Arquitectura,0.32634084056580526
http://data.europa.eu/esco/occupation/2fb96c6c-8d0b-4ef0-b1ee-3e493305e4eb,Administradores de Servicios de Tecnologías de la Información,0.2911601503739811
http://data.europa.eu/esco/occupation/2fc8dace-d828-4af3-b0cb-e1cb73726f4b,Operadores de Máquinas para el Trabajo del Metal,0.6135194670689477
http://data.europa.eu/esco/occupation/2fc8dace-d828-4af3-b0cb-e1cb73726f4b,Operadores de Máquinas Herramientas,0.5652873954268721
http://data.europa.eu/esco/occupation/2fc8dace-d828-4af3-b0cb-e1cb73726f4b,Operadores de Máquinas para Procesamiento de la Madera,0.5434169888613873
http://data.europa.eu/esco/occupation/2ff73126-7aff-4233-9d9c-d8725e1c6822,Instaladores de Tuberías para Sistemas de Extinción de Incendios,0.5062138621688211
http://data.europa.eu/esco/occupation/2ff73126-7aff-4233-9d9c-d8725e1c6822,Contratistas y Supervisores de Instalación de Tuberías,0.49886616917444915
http://data.europa.eu/esco/occupation/2ff73126-7aff-4233-9d9c-d8725e1c6822,Operadores de Máquinas de Soldadura,0.4460887050720702
http://data.europa.eu/esco/occupation/2ff9e53c-6e7f-42af-8d71-b5dd7f283089,"Supervisores y coordinadores de procesos de negocio, Empleados de información y servicio al cliente",0.4685306952671947
http://data.europa.eu/esco/occupation/2ff9e53c-6e7f-42af-8d71-b5dd7f283089,Cajeros de Servicios Financieros,0.4127731505343863
http://data.europa.eu/esco/occupation/2ff9e53c-6e7f-42af-8d71-b5dd7f283089,"Analistas, Asistentes y Asesores de Servicios Financieros",0.39396002634119326
http://data.europa.eu/esco/occupation/30058b71-fe16-45ea-a2b8-d5461c706372,Profesores de Educación Superior,0.43827776621788245
http://data.europa.eu/esco/occupation/30058b71-fe16-45ea-a2b8-d5461c706372,Profesores e Instructores de Formación para el Trabajo,0.42347676317295674
http://data.europa.eu/esco/occupation/30058b71-fe16-45ea-a2b8-d5461c706372,Profesores de Educación Básica Secundaria y Media,0.4213869212048417
http://data.europa.eu/esco/occupation/30194ac4-93b8-4450-8a15-f6f7cbe351cb,Auxiliares en Enfermería,0.5717091805938693
http://data.europa.eu/esco/occupation/30194ac4-93b8-4450-8a15-f6f7cbe351cb,Asistentes de Ambulancia y Otras Ocupaciones Paramédicas,0.5047128027139005
http://data.europa.eu/esco/occupation/30194ac4-93b8-4450-8a15-f6f7cbe351cb,Auxiliares del Cuidado de Niños,0.46698572897145885
http://data.europa.eu/esco/occupation/3025dea4-1752-40a9-9431-fd874420386f,Asistentes de Ambulancia y Otras Ocupaciones Paramédicas,0.45662246504990317
http://data.europa.eu/esco/occupation/3025dea4-1752-40a9-9431-fd874420386f,Vigilantes y Guardias de Seguridad,0.43306264652868176
http://data.europa.eu/esco/occupation/3025dea4-1752-40a9-9431-fd874420386f,Supervisores de Vigilantes,0.41251159581787195
http://data.europa.eu/esco/occupation/3027abf6-bc54-4709-8dc1-4f20b772ac70,"Inspectores de Control de Calidad, Procesamiento de la Madera",0.527659456914139
http://data.europa.eu/esco/occupation/3027abf6-bc54-4709-8dc1-4f20b772ac70,"Inspectores de Control de Calidad, Fabricación de Productos de Tela, Piel y Cuero",0.46576378316216827
http://data.europa.eu/esco/occupation/3027abf6-bc54-4709-8dc1-4f20b772ac70,Ensambladores e Inspectores de Productos Mecánicos,0.45598536859735833
http://data.europa.eu/esco/occupation/303931a2-860a-4f76-83ac-3c190d67287e,Operadores de Máquinas para la Producción de Pulpa,0.5144248388353977
http://data.europa.eu/esco/occupation/303931a2-860a-4f76-83ac-3c190d67287e,Operarios torres de perforación de hidrocarburos,0.48054182283661284
http://data.europa.eu/esco/occupation/303931a2-860a-4f76-83ac-3c190d67287e,Operadores de producción de hidrocarburos,0.47737080126073
http://data.europa.eu/esco/occupation/303a1e34-cb16-4054-b323-81e5eec17397,Operadores de Equipo para Limpieza de Vías y Alcantarillado,0.4733612827863103
http://data.europa.eu/esco/occupation/303a1e34-cb16-4054-b323-81e5eec17397,Operarios de Mantenimiento de Instalaciones de Abastecimiento de Agua y Gas,0.38149347050764604
http://data.europa.eu/esco/occupation/303a1e34-cb16-4054-b323-81e5eec17397,Gerentes de Operación de Instalaciones Físicas,0.3723250370073864
http://data.europa.eu/esco/occupation/3046f16d-1f7d-408f-b9a5-155410fbd2ea,Ingenieros de Tecnologías de la Información,0.4879973580962514
http://data.europa.eu/esco/occupation/3046f16d-1f7d-408f-b9a5-155410fbd2ea,Ingenieros de Automatización e Instrumentación,0.4862409277757811
http://data.europa.eu/esco/occupation/3046f16d-1f7d-408f-b9a5-155410fbd2ea,Ingenieros de Petróleos,0.48319614300334307
http://data.europa.eu/esco/occupation/30641348-f9f2-4fe5-ab8c-fe6ff9931a54,Ingenieros de Automatización e Instrumentación,0.47633868589602546
http://data.europa.eu/esco/occupation/30641348-f9f2-4fe5-ab8c-fe6ff9931a54,Ingenieros y Productores de Audio y Sonido,0.47560878423694775
http://data.europa.eu/esco/occupation/30641348-f9f2-4fe5-ab8c-fe6ff9931a54,Ensambladores e Inspectores de Aparatos y Equipo Eléctrico,0.4583285271261645
http://data.europa.eu/esco/occupation/306e9867-cf55-446f-88c6-8adad5369f8c,Profesores de Educación Superior,0.4565832053592957
http://data.europa.eu/esco/occupation/306e9867-cf55-446f-88c6-8adad5369f8c,"Geólogos, Geoquímicos y Geofísicos",0.4523160385183769
http://data.europa.eu/esco/occupation/306e9867-cf55-446f-88c6-8adad5369f8c,Profesores e Instructores de Formación para el Trabajo,0.40501634107639006
http://data.europa.eu/esco/occupation/30739eb6-218b-4e8a-9209-e2f36b9446cd,Asistentes Tesorería,0.447368588704136
http://data.europa.eu/esco/occupation/30739eb6-218b-4e8a-9209-e2f36b9446cd,"Ocupaciones de Asistencia en Cine, Televisión y Artes Escénicas",0.4365088257826549
http://data.europa.eu/esco/occupation/30739eb6-218b-4e8a-9209-e2f36b9446cd,Auxiliares de Producción de Eventos y Espectáculos,0.42878097869836523
http://data.europa.eu/esco/occupation/30870ea4-5e8e-4b92-a9d5-65e3b97a9b30,"Supervisores de Almacenamiento, Inventario y  Distribución",0.5164265439394334
http://data.europa.eu/esco/occupation/30870ea4-5e8e-4b92-a9d5-65e3b97a9b30,Auxiliares de Almacén,0.4757446449486545
http://data.europa.eu/esco/occupation/30870ea4-5e8e-4b92-a9d5-65e3b97a9b30,Operarios de Cargue y Descargue de Materiales,0.44884433494294196
http://data.europa.eu/esco/occupation/30aef4c6-49ca-4464-bf82-78ed88b3eb9b,Ingenieros en Construcción y Obras Civiles,0.5505971173862023
http://data.europa.eu/esco/occupation/30aef4c6-49ca-4464-bf82-78ed88b3eb9b,Ingenieros Topográficos,0.48526369548778
http://data.europa.eu/esco/occupation/30aef4c6-49ca-4464-bf82-78ed88b3eb9b,Técnicos en Construcción y Arquitectura,0.47599485780865647
http://data.europa.eu/esco/occupation/30b25ee4-da97-4167-8592-460217f6bdcc,Directores e Investigadores Musicales,0.43306925430112775
http://data.europa.eu/esco/occupation/30b25ee4-da97-4167-8592-460217f6bdcc,Curadores y Supervisores Musicales,0.4268601358069154
http://data.europa.eu/esco/occupation/30b25ee4-da97-4167-8592-460217f6bdcc,"Productores, Directores Artísticos, Coreógrafos y Ocupaciones Relacionadas",0.40013887183186214
http://data.europa.eu/esco/occupation/30c0943c-caa1-411d-b273-26f475971273,"Inspectores de Control de Calidad, Fabricación de Productos de Tela, Piel y Cuero",0.5397344865379069
http://data.europa.eu/esco/occupation/30c0943c-caa1-411d-b273-26f475971273,"Inspectores de Control de Calidad, Procesamiento de Alimentos y Bebidas",0.5377802739371157
http://data.europa.eu/esco/occupation/30c0943c-caa1-411d-b273-26f475971273,"Inspectores de Control de Calidad, Tratamiento de Metales y Minerales",0.4710360549651016
http://data.europa.eu/esco/occupation/30ca97f4-a4fd-4189-a781-ac08f6b09b78,Analistas de Sistemas Informáticos,0.5001583623795705
http://data.europa.eu/esco/occupation/30ca97f4-a4fd-4189-a781-ac08f6b09b78,Supervisores y analistas de producción de hidrocarburos,0.45830401330832604
http://data.europa.eu/esco/occupation/30ca97f4-a4fd-4189-a781-ac08f6b09b78,"Analistas, Asistentes y Asesores de Servicios Financieros",0.41435864023066993
http://data.europa.eu/esco/occupation/30cdbb0a-4f62-4d0e-811c-72e3f95d017b,"Operadores de Control de Procesos, Producción de Pulpa",0.4702665336646806
http://data.europa.eu/esco/occupation/30cdbb0a-4f62-4d0e-811c-72e3f95d017b,Contratistas y Supervisores de Operación de Equipo Pesado,0.46757131835438537
http://data.europa.eu/esco/occupation/30cdbb0a-4f62-4d0e-811c-72e3f95d017b,Operadores de Máquinas de Planta Química,0.4525622169296996
http://data.europa.eu/esco/occupation/30ed83ba-cc89-4d9f-a59d-5c783c1da56e,Diseñadores Gráficos,0.5037298273706929
http://data.europa.eu/esco/occupation/30ed83ba-cc89-4d9f-a59d-5c783c1da56e,"Diseñadores de Teatro, Moda, Exhibición y Otros Diseñadores Creativos",0.49139498849090274
http://data.europa.eu/esco/occupation/30ed83ba-cc89-4d9f-a59d-5c783c1da56e,Diseñadores de Interiores,0.42856236503554823
http://data.europa.eu/esco/occupation/30f3ea93-882a-4525-841c-1d5b4b64076f,Gerentes Financieros,0.5198793759908488
http://data.europa.eu/esco/occupation/30f3ea93-882a-4525-841c-1d5b4b64076f,"Auxiliares Contables, de Tesorería y Financieros",0.46295825769998805
http://data.europa.eu/esco/occupation/30f3ea93-882a-4525-841c-1d5b4b64076f,"Directores y Gerentes Generales de Servicios Financieros, de Telecomunicaciones y Otros Servicios a las Empresas",0.46204623294362157
http://data.europa.eu/esco/occupation/310ad9e0-ffc9-4980-b47c-1e856a404eff,Operadores de producción de hidrocarburos,0.5829276453533929
http://data.europa.eu/esco/occupation/310ad9e0-ffc9-4980-b47c-1e856a404eff,Operarios torres de perforación de hidrocarburos,0.5735065449954433
http://data.europa.eu/esco/occupation/310ad9e0-ffc9-4980-b47c-1e856a404eff,"Operadores de Procesos, Químicos, Gas y Petróleo",0.5450741636905049
http://data.europa.eu/esco/occupation/31308b0c-a298-4802-a052-4020d22bad57,Operadores de Máquinas de Soldadura,0.6291128947234205
http://data.europa.eu/esco/occupation/31308b0c-a298-4802-a052-4020d22bad57,Operadores de Máquinas para el Trabajo del Metal,0.5592743659698356
http://data.europa.eu/esco/occupation/31308b0c-a298-4802-a052-4020d22bad57,Operadores de Máquinas para el Trabajo de la Madera,0.5421167563202032
http://data.europa.eu/esco/occupation/316309e4-5fce-4dca-85d1-07702217ea19,"Inspectores de Control de Calidad, Fabricación de Productos de Tela, Piel y Cuero",0.5096946954660385
http://data.europa.eu/esco/occupation/316309e4-5fce-4dca-85d1-07702217ea19,"Supervisores de Fabricación de Productos de Tela, Cuero y Piel",0.49383864804229566
http://data.europa.eu/esco/occupation/316309e4-5fce-4dca-85d1-07702217ea19,Directores de Planta de Procesamiento de Alimentos y Bebidas,0.4832232556816599
http://data.europa.eu/esco/occupation/31808988-fc0a-4bc3-9e47-27216d6759f5,Vigilantes y Guardias de Seguridad,0.6468993099912603
http://data.europa.eu/esco/occupation/31808988-fc0a-4bc3-9e47-27216d6759f5,Supervisores de Vigilantes,0.575076510970348
http://data.europa.eu/esco/occupation/31808988-fc0a-4bc3-9e47-27216d6759f5,Oficiales del Cuerpo de Custodia y Vigilancia,0.4436712297747692
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,"Asistentes de Juzgados, Tribunales y Afines",0.479719305591823
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,Abogados,0.41761072795877285
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,Asistentes Legales y Afines,0.3985500477841626
http://data.europa.eu/esco/occupation/319f9864-7f13-4b0c-a827-d50295e239ad,Técnico Acuícola en Sistemas de Reproducción,0.48286465698844355
http://data.europa.eu/esco/occupation/319f9864-7f13-4b0c-a827-d50295e239ad,Operarios de Planta de Beneficio Animal,0.46349199457992624
http://data.europa.eu/esco/occupation/319f9864-7f13-4b0c-a827-d50295e239ad,Técnicos en Transmisión de Radio y Televisión,0.4445305588975017
http://data.europa.eu/esco/occupation/31cc4199-703c-4f8a-9b46-a2070a6d35df,Técnicos en Ciencias Biológicas,0.5684385538039202
http://data.europa.eu/esco/occupation/31cc4199-703c-4f8a-9b46-a2070a6d35df,"Biólogos, Botánicos, Zoólogos y Relacionados",0.4653502276672462
